743864,7500285.629,4691393.385,0,743864
743865,7500290.089,4691391.825,0,743865
744196,7500288.539,4691396.385,0,744196
744198,7500272.959,4691408.084,0,744198
744199,7500246.71,4691418.874,0,744199
744200,7500234.51,4691426.934,0,744200
744201,7500218.72,4691442.853,0,744201
744203,7500213.319,4691374.746,0,744203
744215,7500189.83,4691471.902,0,744215
744216,7500197.27,4691459.543,0,744216
744217,7500207.63,4691449.303,0,744217
745422,7500176.66,4691415.765,0,745422
760878,7500279.696,4691403.969,0,760878
761153,7500142.656,4691454.535,0,761153
761162,7500142.898,4691454.681,0,761162
761163,7500154.146,4691461.731,0,761163
761164,7500165.97,4691468.505,0,761164
761165,7500187.512,4691477.659,0,761165
769457,7500160.365,4691434.344,0,769457
759077,7500279.941,4691381.223,0,759077
759078,7500266.414,4691360.274,0,759078
760882,7500187.257,4691403.788,0,760882
760877,7500286.024,4691399.209,0,760877
775437,7500273.121,4691350.688,0,775437
775435,7500248.359,4691352.894,0,775435
775436,7500276.251,4691351.794,0,775436
775422,7500306.974,4691365.073,0,775422
775423,7500300.045,4691362.506,0,775423
775424,7500284.661,4691356.727,0,775424
709421,7500301.539,4691367.846,0,709421
709422,7500299.409,4691377.605,0,709422
709423,7500298.739,4691388.615,0,709423
